"","anon_id","assignment_name","score","course_id","course_name"
"396","ito078","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"397","ges084","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"398","ndo136","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"399","ias015","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"400","niz799","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"401","nez498","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"402","hes301","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"403","ugh367","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"404","iaz497","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"405","ssy677","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"406","nez215","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"407","ard532","Film3Activity:TheAxFight",39,"1244932","ANTH-125G F19"
"408","nte941","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"409","ion136","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"410","rez095","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"411","gay571","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"412","eva137","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"413","rby447","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"414","tin485","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"415","les342","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"416","ett844","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"417","agi352","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"418","lez785","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"419","vel948","Film3Activity:TheAxFight",0,"1244932","ANTH-125G F19"
"420","ard942","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"421","lan087","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"422","rza879","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"423","eed836","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"424","uez233","Film3Activity:TheAxFight",0,"1244932","ANTH-125G F19"
"425","val419","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"426","ier722","Film3Activity:TheAxFight",40,"1244932","ANTH-125G F19"
"427","man231","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"428","onn915","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"429","llo059","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"430","ers335","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"431","rez195","FilmActivity4:FirstContact",0,"1244932","ANTH-125G F19"
"432","nte084","FilmActivity4:FirstContact",39,"1244932","ANTH-125G F19"
"433","rez175","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"434","dom170","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"435","sco207","FilmActivity4:FirstContact",39,"1244932","ANTH-125G F19"
"436","son736","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"437","nda257","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"438","llo278","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"439","les398","FilmActivity4:FirstContact",39,"1244932","ANTH-125G F19"
"440","nez758","FilmActivity4:FirstContact",38,"1244932","ANTH-125G F19"
"441","son163","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"442","ell773","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"443","tes577","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"444","ina624","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"445","tep393","FilmActivity4:FirstContact",39,"1244932","ANTH-125G F19"
"446","ger413","FilmActivity4:FirstContact",39,"1244932","ANTH-125G F19"
"447","res666","FilmActivity4:FirstContact",39,"1244932","ANTH-125G F19"
"448","ado340","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"449","aya888","FilmActivity4:FirstContact",39,"1244932","ANTH-125G F19"
"450","dez078","FilmActivity4:FirstContact",39,"1244932","ANTH-125G F19"
"451","tiz281","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"452","aya041","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"453","uez168","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"454","ina853","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"455","ona128","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"456","nas826","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"457","ido404","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"458","ale585","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"459","son417","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"460","tiz022","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"461","urt762","FilmActivity4:FirstContact",0,"1244932","ANTH-125G F19"
"462","ing762","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"463","res645","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"464","att054","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"465","ina094","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"466","ger440","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"467","ito078","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"468","ges084","FilmActivity4:FirstContact",39,"1244932","ANTH-125G F19"
"469","ndo136","FilmActivity4:FirstContact",39,"1244932","ANTH-125G F19"
"470","ias015","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"471","niz799","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"472","nez498","FilmActivity4:FirstContact",0,"1244932","ANTH-125G F19"
"473","hes301","FilmActivity4:FirstContact",39,"1244932","ANTH-125G F19"
"474","ugh367","FilmActivity4:FirstContact",39,"1244932","ANTH-125G F19"
"475","iaz497","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"476","ssy677","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"477","nez215","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"478","ard532","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"479","nte941","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"480","ion136","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"481","rez095","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"482","gay571","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"483","eva137","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"484","rby447","FilmActivity4:FirstContact",38,"1244932","ANTH-125G F19"
"485","tin485","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"486","les342","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"487","ett844","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"488","agi352","FilmActivity4:FirstContact",39,"1244932","ANTH-125G F19"
"489","lez785","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"490","vel948","FilmActivity4:FirstContact",0,"1244932","ANTH-125G F19"
"491","ard942","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"492","lan087","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"493","rza879","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"494","eed836","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"495","uez233","FilmActivity4:FirstContact",0,"1244932","ANTH-125G F19"
"496","val419","FilmActivity4:FirstContact",40,"1244932","ANTH-125G F19"
"497","ier722","FilmActivity4:FirstContact",0,"1244932","ANTH-125G F19"
"498","man231","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"499","onn915","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"500","llo059","FilmActivity5:AdvertisingMissionaries",0,"1244932","ANTH-125G F19"
"501","ers335","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"502","rez195","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"503","nte084","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"504","rez175","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"505","dom170","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"506","sco207","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"507","son736","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"508","nda257","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"509","llo278","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"510","les398","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"511","nez758","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"512","son163","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"513","ell773","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"514","tes577","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"515","ina624","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"516","tep393","FilmActivity5:AdvertisingMissionaries",38,"1244932","ANTH-125G F19"
"517","ger413","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"518","res666","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"519","ado340","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"520","aya888","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"521","dez078","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"522","tiz281","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"523","aya041","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"524","uez168","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"525","ina853","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"526","ona128","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"527","nas826","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"528","ido404","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"529","ale585","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"530","son417","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"531","tiz022","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"532","urt762","FilmActivity5:AdvertisingMissionaries",0,"1244932","ANTH-125G F19"
"533","ing762","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"534","res645","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"535","att054","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"536","ina094","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"537","ger440","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"538","ito078","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"539","ges084","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"540","ndo136","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"541","ias015","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"542","niz799","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"543","nez498","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"544","hes301","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"545","ugh367","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"546","iaz497","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"547","ssy677","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"548","nez215","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"549","ard532","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"550","nte941","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"551","ion136","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"552","rez095","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"553","gay571","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"554","eva137","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"555","rby447","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"556","tin485","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"557","les342","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"558","ett844","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"559","agi352","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"560","lez785","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"561","vel948","FilmActivity5:AdvertisingMissionaries",0,"1244932","ANTH-125G F19"
"562","ard942","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"563","lan087","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"564","rza879","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"565","eed836","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"566","uez233","FilmActivity5:AdvertisingMissionaries",0,"1244932","ANTH-125G F19"
"567","val419","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"568","ier722","FilmActivity5:AdvertisingMissionaries",40,"1244932","ANTH-125G F19"
"569","man231","Quiz1",45,"1244932","ANTH-125G F19"
"570","onn915","Quiz1",50,"1244932","ANTH-125G F19"
"571","llo059","Quiz1",0,"1244932","ANTH-125G F19"
"572","ers335","Quiz1",30,"1244932","ANTH-125G F19"
"573","rez195","Quiz1",20,"1244932","ANTH-125G F19"
"574","nte084","Quiz1",35,"1244932","ANTH-125G F19"
"575","rez175","Quiz1",40,"1244932","ANTH-125G F19"
"576","dom170","Quiz1",50,"1244932","ANTH-125G F19"
"577","sco207","Quiz1",40,"1244932","ANTH-125G F19"
"578","son736","Quiz1",45,"1244932","ANTH-125G F19"
"579","nda257","Quiz1",50,"1244932","ANTH-125G F19"
"580","llo278","Quiz1",40,"1244932","ANTH-125G F19"
"581","les398","Quiz1",45,"1244932","ANTH-125G F19"
"582","nez758","Quiz1",45,"1244932","ANTH-125G F19"
"583","son163","Quiz1",35,"1244932","ANTH-125G F19"
"584","ell773","Quiz1",45,"1244932","ANTH-125G F19"
"585","tes577","Quiz1",45,"1244932","ANTH-125G F19"
"586","ina624","Quiz1",40,"1244932","ANTH-125G F19"
"587","tep393","Quiz1",40,"1244932","ANTH-125G F19"
"588","ger413","Quiz1",50,"1244932","ANTH-125G F19"
"589","res666","Quiz1",35,"1244932","ANTH-125G F19"
"590","ado340","Quiz1",45,"1244932","ANTH-125G F19"
"591","aya888","Quiz1",50,"1244932","ANTH-125G F19"
"592","dez078","Quiz1",45,"1244932","ANTH-125G F19"
"593","tiz281","Quiz1",40,"1244932","ANTH-125G F19"
"594","aya041","Quiz1",30,"1244932","ANTH-125G F19"
"595","uez168","Quiz1",35,"1244932","ANTH-125G F19"
"596","ina853","Quiz1",50,"1244932","ANTH-125G F19"
"597","ona128","Quiz1",45,"1244932","ANTH-125G F19"
"598","nas826","Quiz1",45,"1244932","ANTH-125G F19"
"599","ido404","Quiz1",40,"1244932","ANTH-125G F19"
"600","ale585","Quiz1",45,"1244932","ANTH-125G F19"
"601","son417","Quiz1",40,"1244932","ANTH-125G F19"
"602","tiz022","Quiz1",50,"1244932","ANTH-125G F19"
"603","urt762","Quiz1",50,"1244932","ANTH-125G F19"
"604","ing762","Quiz1",50,"1244932","ANTH-125G F19"
"605","res645","Quiz1",50,"1244932","ANTH-125G F19"
"606","att054","Quiz1",50,"1244932","ANTH-125G F19"
"607","ina094","Quiz1",50,"1244932","ANTH-125G F19"
"608","ger440","Quiz1",40,"1244932","ANTH-125G F19"
"609","ito078","Quiz1",35,"1244932","ANTH-125G F19"
"610","ges084","Quiz1",50,"1244932","ANTH-125G F19"
"611","ndo136","Quiz1",40,"1244932","ANTH-125G F19"
"612","ias015","Quiz1",50,"1244932","ANTH-125G F19"
"613","niz799","Quiz1",30,"1244932","ANTH-125G F19"
"614","nez498","Quiz1",25,"1244932","ANTH-125G F19"
"615","hes301","Quiz1",0,"1244932","ANTH-125G F19"
"616","ugh367","Quiz1",45,"1244932","ANTH-125G F19"
"617","iaz497","Quiz1",45,"1244932","ANTH-125G F19"
"618","ssy677","Quiz1",45,"1244932","ANTH-125G F19"
"619","nez215","Quiz1",45,"1244932","ANTH-125G F19"
"620","ard532","Quiz1",50,"1244932","ANTH-125G F19"
"621","nte941","Quiz1",50,"1244932","ANTH-125G F19"
"622","ion136","Quiz1",50,"1244932","ANTH-125G F19"
"623","rez095","Quiz1",30,"1244932","ANTH-125G F19"
"624","gay571","Quiz1",45,"1244932","ANTH-125G F19"
"625","eva137","Quiz1",50,"1244932","ANTH-125G F19"
"626","rby447","Quiz1",35,"1244932","ANTH-125G F19"
"627","tin485","Quiz1",45,"1244932","ANTH-125G F19"
"628","les342","Quiz1",50,"1244932","ANTH-125G F19"
"629","ett844","Quiz1",30,"1244932","ANTH-125G F19"
"630","agi352","Quiz1",50,"1244932","ANTH-125G F19"
"631","lez785","Quiz1",50,"1244932","ANTH-125G F19"
"632","vel948","Quiz1",0,"1244932","ANTH-125G F19"
"633","ard942","Quiz1",45,"1244932","ANTH-125G F19"
"634","lan087","Quiz1",45,"1244932","ANTH-125G F19"
"635","rza879","Quiz1",50,"1244932","ANTH-125G F19"
"636","eed836","Quiz1",50,"1244932","ANTH-125G F19"
"637","uez233","Quiz1",30,"1244932","ANTH-125G F19"
"638","val419","Quiz1",45,"1244932","ANTH-125G F19"
"639","ier722","Quiz1",40,"1244932","ANTH-125G F19"
"640","man231","Quiz2",33.75,"1244932","ANTH-125G F19"
"641","onn915","Quiz2",48.75,"1244932","ANTH-125G F19"
"642","llo059","Quiz2",0,"1244932","ANTH-125G F19"
"643","ers335","Quiz2",18.75,"1244932","ANTH-125G F19"
"644","rez195","Quiz2",37.5,"1244932","ANTH-125G F19"
"645","nte084","Quiz2",45,"1244932","ANTH-125G F19"
"646","rez175","Quiz2",48.3333333333333,"1244932","ANTH-125G F19"
"647","dom170","Quiz2",40,"1244932","ANTH-125G F19"
"648","sco207","Quiz2",37.5,"1244932","ANTH-125G F19"
"649","son736","Quiz2",28.3333333333333,"1244932","ANTH-125G F19"
"650","nda257","Quiz2",48.3333333333333,"1244932","ANTH-125G F19"
"651","llo278","Quiz2",37.0833333333333,"1244932","ANTH-125G F19"
"652","les398","Quiz2",0,"1244932","ANTH-125G F19"
"653","nez758","Quiz2",40,"1244932","ANTH-125G F19"
"654","son163","Quiz2",43.75,"1244932","ANTH-125G F19"
"655","ell773","Quiz2",42.0833333333333,"1244932","ANTH-125G F19"
"656","tes577","Quiz2",48.75,"1244932","ANTH-125G F19"
"657","ina624","Quiz2",37.0833333333333,"1244932","ANTH-125G F19"
"658","tep393","Quiz2",37.0833333333333,"1244932","ANTH-125G F19"
"659","ger413","Quiz2",48.75,"1244932","ANTH-125G F19"
"660","res666","Quiz2",11.25,"1244932","ANTH-125G F19"
"661","ado340","Quiz2",42.5,"1244932","ANTH-125G F19"
"662","aya888","Quiz2",28.75,"1244932","ANTH-125G F19"
"663","dez078","Quiz2",37.0833333333333,"1244932","ANTH-125G F19"
"664","tiz281","Quiz2",43.3333333333333,"1244932","ANTH-125G F19"
"665","aya041","Quiz2",37.0833333333333,"1244932","ANTH-125G F19"
"666","uez168","Quiz2",32.5,"1244932","ANTH-125G F19"
"667","ina853","Quiz2",34.1666666666667,"1244932","ANTH-125G F19"
"668","ona128","Quiz2",32.0833333333333,"1244932","ANTH-125G F19"
"669","nas826","Quiz2",33.75,"1244932","ANTH-125G F19"
"670","ido404","Quiz2",37.0833333333333,"1244932","ANTH-125G F19"
"671","ale585","Quiz2",45,"1244932","ANTH-125G F19"
"672","son417","Quiz2",50,"1244932","ANTH-125G F19"
"673","tiz022","Quiz2",48.75,"1244932","ANTH-125G F19"
"674","urt762","Quiz2",45,"1244932","ANTH-125G F19"
"675","ing762","Quiz2",40.4166666666667,"1244932","ANTH-125G F19"
"676","res645","Quiz2",28.75,"1244932","ANTH-125G F19"
"677","att054","Quiz2",47.0833333333333,"1244932","ANTH-125G F19"
"678","ina094","Quiz2",40.8333333333333,"1244932","ANTH-125G F19"
"679","ger440","Quiz2",35,"1244932","ANTH-125G F19"
"680","ito078","Quiz2",35.8333333333333,"1244932","ANTH-125G F19"
"681","ges084","Quiz2",38.75,"1244932","ANTH-125G F19"
"682","ndo136","Quiz2",45,"1244932","ANTH-125G F19"
"683","ias015","Quiz2",40,"1244932","ANTH-125G F19"
"684","niz799","Quiz2",0,"1244932","ANTH-125G F19"
"685","nez498","Quiz2",0,"1244932","ANTH-125G F19"
"686","hes301","Quiz2",50,"1244932","ANTH-125G F19"
"687","ugh367","Quiz2",40,"1244932","ANTH-125G F19"
"688","iaz497","Quiz2",38.75,"1244932","ANTH-125G F19"
"689","ssy677","Quiz2",37.0833333333333,"1244932","ANTH-125G F19"
"690","nez215","Quiz2",40,"1244932","ANTH-125G F19"
"691","ard532","Quiz2",48.3333333333333,"1244932","ANTH-125G F19"
"692","nte941","Quiz2",46.6666666666667,"1244932","ANTH-125G F19"
"693","ion136","Quiz2",47.0833333333333,"1244932","ANTH-125G F19"
"694","rez095","Quiz2",43.75,"1244932","ANTH-125G F19"
"695","gay571","Quiz2",47.0833333333333,"1244932","ANTH-125G F19"
"696","eva137","Quiz2",40,"1244932","ANTH-125G F19"
"697","rby447","Quiz2",37.0833333333333,"1244932","ANTH-125G F19"
"698","tin485","Quiz2",45,"1244932","ANTH-125G F19"
